date,sales,dayofweek,day,lag_1,lag_3,lag_7,lag_35,lag_21,lag_14,lag_28,lag_30,lag_60,rolling_7,rolling_7_std,rolling_14_mean,rolling_28_mean,rolling_30,rolling_60,rolling_90,rolling_30_std,ewm_7,ewm_14,dow_sin,dow_cos,forecast,std_dev,safety_stock,reorder_point,EOQ
2012-12-07,3620,4,7,3009.0,2899.0,2999.0,3802.0,3456.0,2310.0,3738.0,3120.0,3907.0,3539.714285714286,765.0746617783418,3147.0,3288.0714285714284,3294.633333333333,3349.7833333333333,3498.088888888889,809.524955775291,3262.396291988569,3229.8851477424796,-0.433883739117558,-0.433883739117558,,809.5249557752916,3533.972826585271,,11995.0548143808
2012-12-08,4676,5,8,3620.0,2721.0,4949.0,4726.0,4602.0,2869.0,4941.0,3035.0,3347.0,3500.714285714286,683.9161045736859,3276.0714285714284,3278.6071428571427,3349.3333333333335,3371.9333333333334,3489.233333333333,845.9964674799202,3615.7972189914267,3422.700461376816,-0.9749279121818236,-0.9749279121818236,,845.9964674799206,3693.1888339351704,,11995.0548143808
2012-12-09,4529,6,9,4676.0,3009.0,3916.0,4988.0,4313.0,3509.0,4648.0,3738.0,2997.0,3588.285714285714,778.6393504667249,3348.9285714285716,3274.3571428571427,3375.7,3397.4666666666667,3499.9333333333334,870.498990868712,3844.09791424357,3570.2070665265737,-0.7818314824680299,-0.7818314824680299,,870.4989908687124,3800.1543465126433,,11995.0548143808
2012-12-10,3513,0,10,4529.0,3620.0,3664.0,3516.0,3271.0,2829.0,3408.0,4941.0,2948.0,3566.714285714286,778.2837345265394,3397.785714285714,3278.1071428571427,3328.1,3406.883333333333,3504.211111111111,819.5036491892399,3761.3234356826774,3562.579457656364,0.0,0.0,,819.5036491892404,3577.5347095366706,,11995.0548143808
2012-12-11,2885,1,11,3513.0,4676.0,2899.0,2890.0,3452.0,2582.0,2798.0,4648.0,3628.0,3564.714285714286,780.3009492680225,3419.4285714285716,3281.214285714286,3269.3333333333335,3394.5,3503.8,784.0345846230613,3542.242576762008,3472.235529968849,0.7818314824680298,0.7818314824680298,,784.0345846230616,3422.6948748076375,,11995.0548143808
2012-12-12,2744,2,12,2885.0,4529.0,2721.0,3120.0,3709.0,2293.0,2409.0,3408.0,4092.0,3568.0,776.1937043461974,3451.6428571428573,3293.1785714285716,3247.2,3372.0333333333333,3498.3,789.3394619597423,3342.681932571506,3375.137459306336,0.9749279121818236,0.9749279121818236,,789.3394619597427,3445.853261985763,,11995.0548143808
2012-12-13,2761,3,13,2744.0,3513.0,3009.0,3035.0,2000.0,2199.0,2691.0,2798.0,4652.0,3532.5714285714284,810.8474696560538,3491.785714285714,3295.6785714285716,3245.9666666666667,3340.516666666667,3485.3333333333335,790.0940792228399,3197.2614494286295,3293.252464732158,0.43388373911755823,0.43388373911755823,,790.0940792228404,3449.147535847531,,11995.0548143808
2012-12-14,3365,4,14,2761.0,2885.0,3620.0,3738.0,2310.0,2999.0,3456.0,2409.0,3260.0,3496.1428571428573,811.9922882580123,3517.9285714285716,3292.4285714285716,3277.8333333333335,3342.266666666667,3469.3,774.2939423729214,3239.1960870714724,3302.8188027678702,-0.433883739117558,-0.433883739117558,,774.2939423729218,3380.172201751172,,11995.0548143808
2012-12-15,4362,5,15,3365.0,2744.0,4676.0,4941.0,2869.0,4949.0,4602.0,2691.0,2767.0,3451.285714285714,741.5692177820708,3476.0,3283.8571428571427,3333.5333333333333,3368.85,3462.322222222222,790.5557073582984,3519.8970653036044,3444.0429623988207,-0.9749279121818236,-0.9749279121818236,,790.555707358299,3451.1627687011432,,11995.0548143808
2012-12-16,4453,6,16,4362.0,2761.0,4529.0,4648.0,3509.0,3916.0,4313.0,3456.0,2862.0,3440.4285714285716,723.4970299738351,3514.3571428571427,3288.8571428571427,3366.766666666667,3395.366666666667,3476.3888888888887,816.4144773646364,3753.1727989777037,3578.570567412311,-0.7818314824680299,-0.7818314824680299,,816.4144773646369,3564.0489618683414,,11995.0548143808
2012-12-17,3100,0,17,4453.0,3365.0,3513.0,3408.0,2829.0,3664.0,3271.0,4602.0,2699.0,3381.4285714285716,733.3650426044964,3474.0714285714284,3282.75,3316.7,3402.05,3475.6444444444446,783.4408698502539,3589.879599233278,3514.7611584240026,0.0,0.0,,783.4408698502543,3420.1030191040245,,11995.0548143808
2012-12-18,3175,1,18,3100.0,4362.0,2885.0,2798.0,2582.0,2899.0,3452.0,4313.0,3253.0,3422.8571428571427,708.4140570249043,3493.785714285714,3272.8571428571427,3278.766666666667,3400.75,3479.011111111111,760.7597238755893,3486.1596994249585,3469.4596706341354,0.7818314824680298,0.7818314824680298,,760.7597238755899,3321.0887108008137,,11995.0548143808
2012-12-19,2904,2,19,3175.0,4453.0,2744.0,2409.0,2293.0,2721.0,3709.0,3271.0,4127.0,3445.714285714286,685.0561325628087,3506.8571428571427,3244.1071428571427,3266.5333333333333,3380.366666666667,3478.188888888889,763.8334686409667,3340.619774568719,3394.0650478829175,0.9749279121818236,0.9749279121818236,,763.8334686409671,3334.507111801557,,11995.0548143808
2012-12-20,3187,3,20,2904.0,3100.0,2761.0,2691.0,2199.0,3009.0,2000.0,3452.0,4436.0,3506.5714285714284,630.8705247890613,3519.5714285714284,3286.5,3257.7,3359.55,3471.9444444444443,763.1466686889443,3302.2148309265394,3366.456374831862,0.43388373911755823,0.43388373911755823,,763.1466686889448,3331.5088937102782,,11995.0548143808
2012-12-21,3674,4,21,3187.0,3175.0,3365.0,3456.0,2999.0,3620.0,2310.0,3709.0,2899.0,3550.714285714286,630.1237217895471,3523.4285714285716,3335.214285714286,3256.5333333333333,3372.4666666666667,3458.211111111111,762.4593933035256,3395.1611231949046,3407.462191520947,-0.433883739117558,-0.433883739117558,,762.4593933035262,3328.508600119423,,11995.0548143808
2012-12-22,4395,5,22,3674.0,2904.0,4362.0,4602.0,4949.0,4676.0,2869.0,2000.0,2761.0,3555.4285714285716,637.2877050811702,3503.3571428571427,3389.714285714286,3336.366666666667,3399.7,3450.5666666666666,751.665162217827,3645.1208423961784,3539.133899318154,-0.9749279121818236,-0.9749279121818236,,751.6651622178275,3281.386495892002,,11995.0548143808
2012-12-23,4079,6,23,4395.0,3187.0,4453.0,4313.0,3916.0,4529.0,3509.0,2310.0,2433.0,3502.0,560.5538927406296,3471.214285714286,3410.0714285714284,3395.3333333333335,3427.133333333333,3462.6,737.6285081882015,3753.590631797134,3611.1160460757333,-0.7818314824680299,-0.7818314824680299,,737.628508188202,3220.109627818963,,11995.0548143808
2012-12-24,3287,0,24,4079.0,3674.0,3100.0,3271.0,3664.0,3513.0,2829.0,2869.0,2665.0,3528.714285714286,542.3635663420288,3455.0714285714284,3426.4285714285716,3409.266666666667,3437.5,3467.688888888889,731.2639946592851,3636.9429738478507,3567.9005732656356,0.0,0.0,,731.2639946592857,3192.3254097968224,,11995.0548143808
2012-12-25,0,1,25,3287.0,4395.0,3175.0,3452.0,2899.0,2885.0,2582.0,3509.0,3261.0,3075.1428571428573,1452.1002523438792,3249.0,3334.214285714286,3292.3,3383.15,3437.4444444444443,959.7122467446804,2727.7072303858877,3092.1804968302176,0.7818314824680298,0.7818314824680298,,959.7122467446809,4189.613892864648,,11995.0548143808
2012-12-26,2799,2,26,0.0,4079.0,2904.0,3709.0,2721.0,2744.0,2293.0,2829.0,4214.0,3060.1428571428573,1454.702767872928,3252.9285714285716,3352.285714285714,3291.3,3359.5666666666666,3439.988888888889,960.2271336907015,2745.5304227894153,3053.089763919522,0.9749279121818236,0.9749279121818236,,960.227133690702,4191.861626505249,,11995.0548143808
2012-12-27,2910,3,27,2799.0,3287.0,3187.0,2000.0,3009.0,2761.0,2199.0,2582.0,4512.0,3020.5714285714284,1454.4443219712132,3263.5714285714284,3377.6785714285716,3302.233333333333,3332.866666666667,3431.777777777778,953.7176869686227,2786.6478170920614,3034.011128730252,0.43388373911755823,0.43388373911755823,,953.7176869686231,4163.444704126493,,11995.0548143808
2012-12-28,3258,4,28,2910.0,0.0,3674.0,2310.0,3620.0,3365.0,2999.0,2293.0,3132.0,2961.1428571428573,1431.6151052303921,3255.9285714285716,3386.9285714285716,3334.4,3334.9666666666667,3417.411111111111,934.5865617369577,2904.485862819046,3063.876311566218,-0.433883739117558,-0.433883739117558,,934.5865617369582,4079.927974681193,,11995.0548143808
2012-12-29,3874,5,29,3258.0,2799.0,4395.0,2869.0,4676.0,4362.0,4949.0,2199.0,2819.0,2886.714285714286,1356.2027520846293,3221.0714285714284,3348.535714285714,3390.233333333333,3352.55,3406.511111111111,914.2289641280089,3146.8643971142847,3171.8928033573893,-0.9749279121818236,-0.9749279121818236,,914.2289641280094,3991.05709275059,,11995.0548143808
2012-12-30,4243,6,30,3874.0,2910.0,4079.0,3509.0,4529.0,4453.0,3916.0,2999.0,2249.0,2910.1428571428573,1381.4146648238875,3206.0714285714284,3360.214285714286,3431.7,3385.7833333333333,3411.5222222222224,924.0313903460341,3420.8982978357135,3314.7070962430707,-0.7818314824680299,-0.7818314824680299,,924.0313903460345,4033.849483080214,,11995.0548143808
2012-12-31,3683,0,31,4243.0,3258.0,3287.0,2829.0,3513.0,3100.0,3664.0,4949.0,3093.0,2966.714285714286,1407.2860067384745,3247.714285714286,3360.8928571428573,3389.5,3395.616666666667,3412.0777777777776,880.2177140559763,3486.4237233767853,3363.8128167439945,0.0,0.0,,880.2177140559768,3842.581332126698,,11995.0548143808
2013-01-01,2500,1,1,3683.0,3874.0,0.0,2582.0,2885.0,3175.0,2899.0,3916.0,3802.0,3323.8571428571427,633.2844091379112,3199.5,3346.6428571428573,3342.3,3373.9166666666665,3401.488888888889,888.9336172415052,3239.817792532589,3248.637774511462,0.7818314824680298,0.7818314824680298,,888.9336172415055,3880.6305173890687,,11995.0548143808
2013-01-02,3424,2,2,2500.0,4243.0,2799.0,2293.0,2744.0,2904.0,2721.0,3664.0,4726.0,3413.1428571428573,589.4976473154793,3236.6428571428573,3371.75,3334.3,3352.2166666666667,3404.488888888889,887.0165084184705,3285.8633443994418,3272.0194045766,0.9749279121818236,0.9749279121818236,,887.016508418471,3872.2613986387732,,11995.0548143808
2013-01-03,3818,3,3,3424.0,3683.0,2910.0,2199.0,2761.0,3187.0,3009.0,2899.0,4988.0,3542.8571428571427,559.4671359342593,3281.714285714286,3400.6428571428573,3364.9333333333334,3332.7166666666667,3407.9222222222224,887.3338186652892,3418.8975082995817,3344.8168172997202,0.43388373911755823,0.43388373911755823,,887.3338186652896,3873.646613241305,,11995.0548143808
2013-01-04,4011,4,4,3818.0,2500.0,3258.0,2999.0,3365.0,3674.0,3620.0,2721.0,3516.0,3650.4285714285716,567.8957818540512,3305.785714285714,3414.6071428571427,3407.9333333333334,3340.9666666666667,3398.211111111111,886.3088872837496,3566.9231312246866,3433.6412416597577,-0.433883739117558,-0.433883739117558,,886.3088872837501,3869.1722858896474,,11995.0548143808
2013-01-05,4518,5,5,4011.0,3424.0,3874.0,4949.0,4362.0,4395.0,4676.0,3009.0,2890.0,3742.4285714285716,655.5508770346936,3314.5714285714284,3408.964285714286,3458.233333333333,3368.1,3389.1222222222223,905.4996214067752,3804.692348418515,3578.222409438457,-0.9749279121818236,-0.9749279121818236,,905.4996214067756,3952.949237334021,,11995.0548143808
2013-01-06,4654,6,6,4518.0,3818.0,4243.0,3916.0,4453.0,4079.0,4529.0,3620.0,3120.0,3801.1428571428573,722.8117386455565,3355.6428571428573,3413.4285714285716,3492.7,3393.6666666666665,3397.4222222222224,931.1840497360098,4017.019261313886,3721.6594215133296,-0.7818314824680299,-0.7818314824680299,,931.1840497360103,4065.0743437119486,,11995.0548143808
2013-01-07,3580,0,7,4654.0,4011.0,3683.0,3664.0,3100.0,3287.0,3513.0,4676.0,3035.0,3786.4285714285716,726.6557775505689,3376.5714285714284,3415.8214285714284,3456.1666666666665,3402.75,3400.011111111111,904.2693786673303,3907.7644459854146,3702.7714986448855,0.0,0.0,,904.2693786673307,3947.578625371677,,11995.0548143808
2013-01-08,3142,1,8,3580.0,4518.0,2500.0,2899.0,3175.0,0.0,2885.0,4529.0,3738.0,3878.1428571428573,558.2235002133801,3601.0,3425.0,3409.9333333333334,3392.8166666666666,3401.6222222222223,882.7268462313066,3716.323334489061,3628.0019654922344,0.7818314824680298,0.7818314824680298,,882.726846231307,3853.534922701847,,11995.0548143808
2013-01-09,2681,2,9,3142.0,4654.0,3424.0,2721.0,2904.0,2799.0,2744.0,3513.0,4941.0,3772.0,709.1922635411851,3592.5714285714284,3422.75,3382.2,3355.15,3398.6555555555556,892.3939287881382,3457.4925008667956,3501.7350367599365,0.9749279121818236,0.9749279121818236,,892.3939287881386,3895.736471677543,,11995.0548143808
2013-01-10,3196,3,10,2681.0,3580.0,3818.0,3009.0,3187.0,2910.0,2761.0,2885.0,4648.0,3683.1428571428573,740.733066759194,3613.0,3438.285714285714,3392.5666666666666,3330.95,3393.8555555555554,888.2155564459796,3392.119375650097,3460.970365191945,0.43388373911755823,0.43388373911755823,,888.21555644598,3877.495830408612,,11995.0548143808
2013-01-11,3666,4,11,3196.0,3142.0,4011.0,3620.0,3674.0,3258.0,3365.0,2744.0,3408.0,3633.8571428571427,726.626091047164,3642.1428571428573,3449.035714285714,3423.3,3335.25,3389.1222222222223,880.9217410151147,3460.589531737573,3488.307649833019,-0.433883739117558,-0.433883739117558,,880.9217410151151,3845.6547545394706,,11995.0548143808
2013-01-12,4601,5,12,3666.0,2681.0,4518.0,4676.0,4395.0,3874.0,4362.0,2761.0,2798.0,3645.714285714286,743.9293681270486,3694.0714285714284,3457.5714285714284,3484.633333333333,3365.3,3388.5555555555557,897.1247744430744,3745.69214880318,3636.6666298552827,-0.9749279121818236,-0.9749279121818236,,897.1247744430748,3916.388929482629,,11995.0548143808
2013-01-13,4247,6,13,4601.0,3196.0,4654.0,4529.0,4079.0,4243.0,4453.0,3365.0,2409.0,3587.5714285714284,663.5542824172651,3694.3571428571427,3450.214285714286,3514.0333333333333,3395.9333333333334,3399.5222222222224,907.461654298949,3871.019111602385,3718.044412541245,-0.7818314824680299,-0.7818314824680299,,907.4616542989494,3961.5144716437744,,11995.0548143808
2013-01-14,2903,0,14,4247.0,3666.0,3580.0,3513.0,3287.0,3683.0,3100.0,4362.0,2691.0,3490.8571428571427,712.3822542641581,3638.6428571428573,3443.1785714285716,3465.4,3399.4666666666667,3401.0333333333333,899.5108095802525,3629.0143337017885,3609.3718242024124,0.0,0.0,,899.5108095802528,3926.8051412101468,,11995.0548143808
2013-01-15,2779,1,15,2903.0,4601.0,3142.0,2885.0,0.0,2500.0,3175.0,4453.0,3456.0,3439.0,754.0055260628675,3658.5714285714284,3429.035714285714,3409.6,3388.1833333333334,3400.1111111111113,887.9820827642538,3416.5107502763412,3498.655580975424,0.7818314824680298,0.7818314824680298,,887.9820827642543,3876.476603464396,,11995.0548143808
2013-01-16,2627,2,16,2779.0,4247.0,2681.0,2744.0,2799.0,3424.0,2904.0,3100.0,4602.0,3431.285714285714,763.2724970558766,3601.6428571428573,3419.1428571428573,3393.8333333333335,3355.266666666667,3399.311111111111,897.813554231009,3219.133062707256,3382.4348368453675,0.9749279121818236,0.9749279121818236,,897.8135542310094,3919.3957905271177,,11995.0548143808
2013-01-17,2782,3,17,2627.0,2903.0,3196.0,2761.0,2910.0,3818.0,3187.0,3175.0,4313.0,3372.1428571428573,799.7121208225403,3527.6428571428573,3404.6785714285716,3380.733333333333,3329.75,3394.0777777777776,903.9627293710464,3109.8497970304425,3302.3768585993184,0.43388373911755823,0.43388373911755823,,903.9627293710469,3946.2399510385053,,11995.0548143808
2013-01-18,3593,4,18,2782.0,2779.0,3666.0,3365.0,3258.0,4011.0,3674.0,2904.0,3271.0,3361.714285714286,795.7073822048201,3497.785714285714,3401.785714285714,3403.7,3335.116666666667,3388.1444444444446,900.1775361292468,3230.637347772832,3341.1266107860756,-0.433883739117558,-0.433883739117558,,900.1775361292473,3929.7157290680007,,11995.0548143808
2013-01-19,4686,5,19,3593.0,2627.0,4601.0,4362.0,3874.0,4518.0,4395.0,3187.0,3452.0,3373.8571428571427,818.1048075830415,3509.785714285714,3412.1785714285716,3453.6666666666665,3355.6833333333334,3390.9222222222224,928.8796118622317,3594.478010829624,3520.443062681266,-0.9749279121818236,-0.9749279121818236,,928.8796118622322,4055.0143439943536,,11995.0548143808
2013-01-20,3969,6,20,4686.0,2782.0,4247.0,4453.0,4243.0,4654.0,4079.0,3674.0,3709.0,3334.1428571428573,774.2252963600578,3460.8571428571427,3408.25,3463.5,3360.016666666667,3402.811111111111,932.8455447419066,3688.108508122218,3580.2506543237637,-0.7818314824680299,-0.7818314824680299,,932.845544741907,4072.327582985744,,11995.0548143808
2013-01-21,3464,0,21,3969.0,3593.0,2903.0,3100.0,3683.0,3580.0,3287.0,4395.0,2000.0,3414.285714285714,750.8403545995957,3452.5714285714284,3414.5714285714284,3432.4666666666667,3384.4166666666665,3410.6222222222223,916.1245109373655,3632.081381091664,3564.750567080595,0.0,0.0,,916.1245109373659,3999.332082753055,,11995.0548143808
2013-01-22,2695,1,22,3464.0,4686.0,2779.0,3175.0,2500.0,3142.0,0.0,4079.0,2310.0,3402.285714285714,763.2543731255307,3420.6428571428573,3510.8214285714284,3386.3333333333335,3390.8333333333335,3413.5333333333333,917.2906632684854,3397.8110358187478,3448.7838248031826,0.7818314824680298,0.7818314824680298,,917.2906632684858,4004.422908700342,,11995.0548143808
2013-01-23,2562,2,23,2695.0,3969.0,2627.0,2904.0,3424.0,2681.0,2799.0,3287.0,2869.0,3393.0,774.5699882300343,3412.1428571428573,3502.3571428571427,3362.1666666666665,3385.7166666666667,3412.3888888888887,929.467407131384,3188.858276864061,3330.545981496092,0.9749279121818236,0.9749279121818236,,929.4674071313844,4057.580358165949,,11995.0548143808
2013-01-24,2707,3,24,2562.0,3464.0,2782.0,3187.0,3818.0,3196.0,2910.0,0.0,3509.0,3382.285714285714,784.8803973187553,3377.214285714286,3495.1071428571427,3452.4,3372.35,3406.233333333333,693.1735414892051,3068.393707648045,3247.406517296613,0.43388373911755823,0.43388373911755823,,693.1735414892056,3026.041930214079,,11995.0548143808
2013-01-25,3200,4,25,2707.0,2695.0,3593.0,3674.0,4011.0,3666.0,3258.0,2799.0,2829.0,3326.1428571428573,781.3435924891298,3343.9285714285716,3493.035714285714,3465.766666666667,3378.5333333333333,3394.9666666666667,683.9442245525928,3101.2952807360343,3241.085648323731,-0.433883739117558,-0.433883739117558,,683.9442245525935,2985.7514425283803,,11995.0548143808
2013-01-26,4608,5,26,3200.0,2562.0,4686.0,4395.0,4518.0,4601.0,3874.0,2910.0,2582.0,3315.0,758.9536656915735,3344.4285714285716,3519.25,3522.366666666667,3412.3,3396.0333333333333,706.2607940381506,3477.9714605520257,3423.3408952139002,-0.9749279121818236,-0.9749279121818236,,706.2607940381512,3083.1741959369297,,11995.0548143808
2013-01-27,4335,6,27,4608.0,2707.0,3969.0,4079.0,4654.0,4247.0,4243.0,3258.0,2293.0,3367.285714285714,821.5444224722406,3350.714285714286,3522.535714285714,3558.266666666667,3446.3333333333335,3409.4,719.605827607332,3692.2285954140193,3544.8954425187135,-0.7818314824680299,-0.7818314824680299,,719.6058276073326,3141.431802039003,,11995.0548143808
2013-01-28,2963,0,28,4335.0,3200.0,3464.0,3287.0,3580.0,2903.0,3683.0,3874.0,2199.0,3295.714285714286,833.4514011598087,3355.0,3496.8214285714284,3527.9,3459.0666666666666,3411.0,725.0240114929823,3509.9214465605146,3467.309383516218,0.0,0.0,,725.0240114929827,3165.084827785432,,11995.0548143808
2013-01-29,2783,1,29,2963.0,4608.0,2695.0,0.0,3142.0,2779.0,2500.0,4243.0,2999.0,3308.285714285714,823.4844087343619,3355.285714285714,3506.9285714285716,3479.233333333333,3455.4666666666667,3416.9333333333334,724.3686755795812,3328.191084920386,3376.0681323807225,0.7818314824680298,0.7818314824680298,,724.3686755795817,3162.2239656295187,,11995.0548143808
2013-01-30,2327,2,30,2783.0,4335.0,2562.0,2799.0,2681.0,2627.0,3424.0,3683.0,4949.0,3274.714285714286,862.8295919600322,3333.8571428571427,3467.75,3434.0333333333333,3411.766666666667,3408.4222222222224,752.9578219324059,3077.8933136902897,3236.1923813966264,0.9749279121818236,0.9749279121818236,,752.9578219324063,3287.029588514104,,11995.0548143808
2013-01-31,2874,3,31,2327.0,2963.0,2707.0,2910.0,3196.0,2782.0,3818.0,2500.0,3916.0,3298.5714285714284,846.6736595136855,3340.4285714285716,3434.035714285714,3446.5,3394.4,3398.1111111111113,739.9435090273589,3026.919985267717,3187.9000638770763,0.43388373911755823,0.43388373911755823,,739.9435090273595,3230.2157400527353,,11995.0548143808
